"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 22 15:00:31 GMT 2024","Mon Apr 22 15:00:31 GMT 2024","277","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","searchResultsShouldContainExpectedTokenName","searchResultsShouldContainExpectedTokenName(String, String) При поиске по слову eth выдает результат с текстом Ether",""
"passed","Mon Apr 22 14:59:54 GMT 2024","Mon Apr 22 14:59:54 GMT 2024","34","","com.example.DemoJUitTest","","com.example.DemoJUitTest","SecondTest","SecondTest()",""
"passed","Mon Apr 22 15:00:51 GMT 2024","Mon Apr 22 15:00:51 GMT 2024","306","","com.qaguru.tests.SelenideWebTest","","com.qaguru.tests.SelenideWebTest","selenideSideShouldDisplayCorrectButtons","selenideSideShouldDisplayCorrectButtons(Language, List) [1] EN, [Quick start, Docs, FAQ, Blog, Javadoc, Users, Quotes]",""
"passed","Mon Apr 22 15:00:49 GMT 2024","Mon Apr 22 15:00:49 GMT 2024","501","","com.qaguru.tests.SelenideTests2","","com.qaguru.tests.SelenideTests2","herokuappTest","herokuappTest()",""
"passed","Mon Apr 22 15:00:16 GMT 2024","Mon Apr 22 15:00:18 GMT 2024","1315","","com.qaguru.tests.DuckDuckGoWebTest","","com.qaguru.tests.DuckDuckGoWebTest","searchResultsShouldContainExpectedUrl","searchResultsShouldContainExpectedUrl(String, String) Должна быть ссылка https://selenide.org в результатах поискового запроса Selenide",""
"passed","Mon Apr 22 15:00:39 GMT 2024","Mon Apr 22 15:00:41 GMT 2024","2398","","com.qaguru.tests.RegistrationWithFakerTests","","com.qaguru.tests.RegistrationWithFakerTests","successTest","successTest()",""
"passed","Mon Apr 22 15:00:49 GMT 2024","Mon Apr 22 15:00:50 GMT 2024","998","","com.qaguru.tests.SelenideWebTest","","com.qaguru.tests.SelenideWebTest","selenideSideShouldContainCorrectText","selenideSideShouldContainCorrectText(Language) [1] RU",""
"passed","Mon Apr 22 15:00:18 GMT 2024","Mon Apr 22 15:00:19 GMT 2024","1705","","com.qaguru.tests.DuckDuckGoWebTest","","com.qaguru.tests.DuckDuckGoWebTest","searchResultsShouldContainExpectedUrl","searchResultsShouldContainExpectedUrl(String, String) Должна быть ссылка https://junit.org в результатах поискового запроса JUnit 5",""
"passed","Mon Apr 22 15:00:41 GMT 2024","Mon Apr 22 15:00:43 GMT 2024","2256","","com.qaguru.tests.RegistrationWithTestDataTests","","com.qaguru.tests.RegistrationWithTestDataTests","successTest","successTest()",""
"passed","Mon Apr 22 15:00:23 GMT 2024","Mon Apr 22 15:00:26 GMT 2024","3588","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","noSyntheticsInSearchResults","noSyntheticsInSearchResults(String) При переключении ползунка Show only synthetic tokens в результатах не отображается токен xor",""
"passed","Mon Apr 22 15:00:31 GMT 2024","Mon Apr 22 15:00:31 GMT 2024","233","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","searchResultsShouldContainExpectedTokenName","searchResultsShouldContainExpectedTokenName(String, String) При поиске по слову pswap выдает результат с текстом Polkaswap",""
"passed","Mon Apr 22 15:00:27 GMT 2024","Mon Apr 22 15:00:27 GMT 2024","306","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","noSyntheticsInSearchResults","noSyntheticsInSearchResults(String) При переключении ползунка Show only synthetic tokens в результатах не отображается токен pswap",""
"passed","Mon Apr 22 15:00:32 GMT 2024","Mon Apr 22 15:00:36 GMT 2024","3999","","com.qaguru.tests.RegistrationPageObjectsTests","","com.qaguru.tests.RegistrationPageObjectsTests","successTest","successTest()",""
"failed","Mon Apr 22 14:59:58 GMT 2024","Mon Apr 22 15:00:04 GMT 2024","5802","","com.qaguru.allure.SelenideTest","","com.qaguru.allure.SelenideTest","testIssueSearch","testIssueSearch()",""
"passed","Mon Apr 22 15:00:13 GMT 2024","Mon Apr 22 15:00:15 GMT 2024","2478","","com.qaguru.tests.DuckDuckGoWebTest","","com.qaguru.tests.DuckDuckGoWebTest","searchResultsShouldNotBeEmpty","searchResultsShouldNotBeEmpty(String) Не пустой список карточек в поисковом запросе selenide",""
"passed","Mon Apr 22 15:00:36 GMT 2024","Mon Apr 22 15:00:39 GMT 2024","2941","","com.qaguru.tests.RegistrationPageObjectsWithFakerTests","","com.qaguru.tests.RegistrationPageObjectsWithFakerTests","successTest","successTest()",""
"failed","Mon Apr 22 15:00:43 GMT 2024","Mon Apr 22 15:00:49 GMT 2024","5299","","com.qaguru.tests.SelenideTests2","","com.qaguru.tests.SelenideTests2","guthubTest","guthubTest()",""
"passed","Mon Apr 22 15:00:54 GMT 2024","Mon Apr 22 15:00:55 GMT 2024","966","","com.qaguru.tests.TextboxPageObjectsTests","","com.qaguru.tests.TextboxPageObjectsTests","successTest","successTest()",""
"passed","Mon Apr 22 15:00:31 GMT 2024","Mon Apr 22 15:00:32 GMT 2024","268","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","searchResultsShouldContainExpectedTokenName","searchResultsShouldContainExpectedTokenName(String, String) При поиске по слову XSTUSD выдает результат с текстом SORA Synthetic USD",""
"passed","Mon Apr 22 15:00:50 GMT 2024","Mon Apr 22 15:00:51 GMT 2024","835","","com.qaguru.tests.SelenideWebTest","","com.qaguru.tests.SelenideWebTest","selenideSideShouldContainCorrectText","selenideSideShouldContainCorrectText(Language) [2] EN",""
"passed","Mon Apr 22 15:00:31 GMT 2024","Mon Apr 22 15:00:31 GMT 2024","245","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","searchResultsShouldContainExpectedTokenName","searchResultsShouldContainExpectedTokenName(String, String) При поиске по слову val выдает результат с текстом SORA Validator Token",""
"passed","Mon Apr 22 15:00:15 GMT 2024","Mon Apr 22 15:00:16 GMT 2024","1411","","com.qaguru.tests.DuckDuckGoWebTest","","com.qaguru.tests.DuckDuckGoWebTest","searchResultsShouldNotBeEmpty","searchResultsShouldNotBeEmpty(String) Не пустой список карточек в поисковом запросе JUnit 5",""
"passed","Mon Apr 22 14:59:55 GMT 2024","Mon Apr 22 14:59:57 GMT 2024","2517","","com.qaguru.allure.AttachmentsTest","","com.qaguru.allure.AttachmentsTest","testLambdaAttachments","testLambdaAttachments()",""
"passed","Mon Apr 22 15:00:10 GMT 2024","Mon Apr 22 15:00:13 GMT 2024","2567","","com.qaguru.tests.DuckDuckGoWebTest","","com.qaguru.tests.DuckDuckGoWebTest","searchPhotoResultsShouldNotBeEmpty","Не пустой список фото в поисковом запросе 'selenide'",""
"passed","Mon Apr 22 15:00:07 GMT 2024","Mon Apr 22 15:00:10 GMT 2024","2500","","com.qaguru.allure.StepsTest","","com.qaguru.allure.StepsTest","testLambdaStep","testLambdaStep()",""
"passed","Mon Apr 22 15:00:19 GMT 2024","Mon Apr 22 15:00:23 GMT 2024","3119","","com.qaguru.tests.GithubSelenideTests","","com.qaguru.tests.GithubSelenideTests","successTest","successTest()",""
