"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jun 11 13:05:36 GMT 2024","Tue Jun 11 13:05:37 GMT 2024","307","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","noSyntheticsInSearchResults","noSyntheticsInSearchResults(String) При переключении ползунка Show only synthetic tokens в результатах не отображается токен val",""
"broken","Tue Jun 11 13:05:39 GMT 2024","Tue Jun 11 13:05:40 GMT 2024","307","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","searchResultsShouldContainExpectedTokenName","searchResultsShouldContainExpectedTokenName(String, String) При поиске по слову XSTUSD выдает результат с текстом SORA Synthetic USD",""
"broken","Tue Jun 11 13:05:34 GMT 2024","Tue Jun 11 13:05:34 GMT 2024","312","","com.qaguru.tests.DuckDuckGoWebTest","","com.qaguru.tests.DuckDuckGoWebTest","searchPhotoResultsShouldNotBeEmpty","Не пустой список фото в поисковом запросе 'selenide'",""
"broken","Tue Jun 11 13:05:35 GMT 2024","Tue Jun 11 13:05:35 GMT 2024","311","","com.qaguru.tests.DuckDuckGoWebTest","","com.qaguru.tests.DuckDuckGoWebTest","searchResultsShouldContainExpectedUrl","searchResultsShouldContainExpectedUrl(String, String) Должна быть ссылка https://selenide.org в результатах поискового запроса Selenide",""
"broken","Tue Jun 11 13:05:39 GMT 2024","Tue Jun 11 13:05:39 GMT 2024","307","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","searchResultsShouldContainExpectedTokenName","searchResultsShouldContainExpectedTokenName(String, String) При поиске по слову pswap выдает результат с текстом Polkaswap",""
"broken","Tue Jun 11 13:05:40 GMT 2024","Tue Jun 11 13:05:40 GMT 2024","539","","com.qaguru.tests.RegistrationPageObjectsWithFakerTests","","com.qaguru.tests.RegistrationPageObjectsWithFakerTests","successTest","successTest()",""
"broken","Tue Jun 11 13:05:33 GMT 2024","Tue Jun 11 13:05:33 GMT 2024","308","","com.qaguru.allure.StepsTest","","com.qaguru.allure.StepsTest","testLambdaStep","testLambdaStep()",""
"broken","Tue Jun 11 13:05:42 GMT 2024","Tue Jun 11 13:05:42 GMT 2024","306","","com.qaguru.tests.SelenideWebTest","","com.qaguru.tests.SelenideWebTest","selenideSideShouldContainCorrectText","selenideSideShouldContainCorrectText(Language) [2] EN",""
"broken","Tue Jun 11 13:05:38 GMT 2024","Tue Jun 11 13:05:38 GMT 2024","307","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","checkTranslationOfHeader","checkTranslationOfHeader(String, String) При установленном языке Dutch текст заголовка - Tokens",""
"broken","Tue Jun 11 13:05:33 GMT 2024","Tue Jun 11 13:05:33 GMT 2024","309","","com.qaguru.allure.StepsTest","","com.qaguru.allure.StepsTest","testAnnotatedStep","testAnnotatedStep()",""
"broken","Tue Jun 11 13:05:40 GMT 2024","Tue Jun 11 13:05:40 GMT 2024","307","","com.qaguru.tests.RegistrationPageObjectsTests","","com.qaguru.tests.RegistrationPageObjectsTests","successTest","successTest()",""
"broken","Tue Jun 11 13:05:38 GMT 2024","Tue Jun 11 13:05:39 GMT 2024","307","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","searchResultsShouldContainExpectedTokenName","searchResultsShouldContainExpectedTokenName(String, String) При поиске по слову val выдает результат с текстом SORA Validator Token",""
"broken","Tue Jun 11 13:05:37 GMT 2024","Tue Jun 11 13:05:37 GMT 2024","307","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","checkTranslationOfHeader","checkTranslationOfHeader(String, String) При установленном языке English текст заголовка - Tokens",""
"broken","Tue Jun 11 13:05:43 GMT 2024","Tue Jun 11 13:05:44 GMT 2024","305","","com.qaguru.tests.TextboxTests","","com.qaguru.tests.TextboxTests","successTest","successTest()",""
"broken","Tue Jun 11 13:05:37 GMT 2024","Tue Jun 11 13:05:37 GMT 2024","307","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","noSyntheticsInSearchResults","noSyntheticsInSearchResults(String) При переключении ползунка Show only synthetic tokens в результатах не отображается токен pswap",""
"passed","Tue Jun 11 13:05:24 GMT 2024","Tue Jun 11 13:05:24 GMT 2024","2","","com.example.DemoJUitTest","","com.example.DemoJUitTest","FirstTest","FirstTest()",""
"broken","Tue Jun 11 13:05:24 GMT 2024","Tue Jun 11 13:05:32 GMT 2024","7702","","com.qaguru.allure.AttachmentsTest","","com.qaguru.allure.AttachmentsTest","testLambdaAttachments","testLambdaAttachments()",""
"broken","Tue Jun 11 13:05:41 GMT 2024","Tue Jun 11 13:05:42 GMT 2024","306","","com.qaguru.tests.SelenideTests2","","com.qaguru.tests.SelenideTests2","herokuappTest","herokuappTest()",""
"broken","Tue Jun 11 13:05:42 GMT 2024","Tue Jun 11 13:05:42 GMT 2024","323","","com.qaguru.tests.SelenideWebTest","","com.qaguru.tests.SelenideWebTest","selenideSideShouldContainCorrectText","selenideSideShouldContainCorrectText(Language) [1] RU",""
"broken","Tue Jun 11 13:05:35 GMT 2024","Tue Jun 11 13:05:35 GMT 2024","308","","com.qaguru.tests.DuckDuckGoWebTest","","com.qaguru.tests.DuckDuckGoWebTest","searchResultsShouldNotBeEmpty","searchResultsShouldNotBeEmpty(String) Не пустой список карточек в поисковом запросе JUnit 5",""
"broken","Tue Jun 11 13:05:36 GMT 2024","Tue Jun 11 13:05:36 GMT 2024","307","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","noSyntheticsInSearchResults","noSyntheticsInSearchResults(String) При переключении ползунка Show only synthetic tokens в результатах не отображается токен xor",""
"broken","Tue Jun 11 13:05:32 GMT 2024","Tue Jun 11 13:05:33 GMT 2024","310","","com.qaguru.allure.SelenideTest","","com.qaguru.allure.SelenideTest","testIssueSearch","testIssueSearch()",""
"passed","Tue Jun 11 13:05:32 GMT 2024","Tue Jun 11 13:05:32 GMT 2024","1","","com.qaguru.allure.LabelsTest","","com.qaguru.allure.LabelsTest","testStaticLabels","Создание Issue для авторизованного пользователя31",""
"broken","Tue Jun 11 13:05:43 GMT 2024","Tue Jun 11 13:05:43 GMT 2024","305","","com.qaguru.tests.StudentRegistrationTests","","com.qaguru.tests.StudentRegistrationTests","successTest","successTest()",""
"broken","Tue Jun 11 13:05:35 GMT 2024","Tue Jun 11 13:05:35 GMT 2024","311","","com.qaguru.tests.DuckDuckGoWebTest","","com.qaguru.tests.DuckDuckGoWebTest","searchResultsShouldNotBeEmpty","searchResultsShouldNotBeEmpty(String) Не пустой список карточек в поисковом запросе selenide",""
"passed","Tue Jun 11 13:05:24 GMT 2024","Tue Jun 11 13:05:24 GMT 2024","39","","com.example.DemoJUitTest","","com.example.DemoJUitTest","SecondTest","SecondTest()",""
"broken","Tue Jun 11 13:05:36 GMT 2024","Tue Jun 11 13:05:36 GMT 2024","307","","com.qaguru.tests.GithubSelenideTests","","com.qaguru.tests.GithubSelenideTests","successTest","successTest()",""
"broken","Tue Jun 11 13:05:34 GMT 2024","Tue Jun 11 13:05:34 GMT 2024","308","","com.qaguru.allure.hw.IssuesLambdaStepsTest","","com.qaguru.allure.hw.IssuesLambdaStepsTest","testLambdaStep","Проверить, что в репозитории есть  'Issue_created_to_test_allure_reports'",""
"broken","Tue Jun 11 13:05:37 GMT 2024","Tue Jun 11 13:05:38 GMT 2024","307","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","checkTranslationOfHeader","checkTranslationOfHeader(String, String) При установленном языке Armenian текст заголовка - Նշաններ",""
"broken","Tue Jun 11 13:05:39 GMT 2024","Tue Jun 11 13:05:39 GMT 2024","306","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","searchResultsShouldContainExpectedTokenName","searchResultsShouldContainExpectedTokenName(String, String) При поиске по слову eth выдает результат с текстом Ether",""
