"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jun 11 13:27:10 GMT 2024","Tue Jun 11 13:27:12 GMT 2024","2004","","com.qaguru.allure.AttachmentsTest","","com.qaguru.allure.AttachmentsTest","testLambdaAttachments","testLambdaAttachments()",""
"broken","Tue Jun 11 13:27:12 GMT 2024","Tue Jun 11 13:27:12 GMT 2024","203","","com.qaguru.allure.StepsTest","","com.qaguru.allure.StepsTest","testAnnotatedStep","testAnnotatedStep()",""
"passed","Tue Jun 11 13:27:10 GMT 2024","Tue Jun 11 13:27:10 GMT 2024","36","","com.example.DemoJUitTest","","com.example.DemoJUitTest","SecondTest","SecondTest()",""
"broken","Tue Jun 11 13:27:16 GMT 2024","Tue Jun 11 13:27:16 GMT 2024","202","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","checkTranslationOfHeader","checkTranslationOfHeader(String, String) При установленном языке Dutch текст заголовка - Tokens",""
"broken","Tue Jun 11 13:27:12 GMT 2024","Tue Jun 11 13:27:13 GMT 2024","206","","com.qaguru.allure.StepsTest","","com.qaguru.allure.StepsTest","testLambdaStep","testLambdaStep()",""
"broken","Tue Jun 11 13:27:19 GMT 2024","Tue Jun 11 13:27:19 GMT 2024","204","","com.qaguru.tests.SelenideWebTest","","com.qaguru.tests.SelenideWebTest","selenideSideShouldContainCorrectText","selenideSideShouldContainCorrectText(Language) [2] EN",""
"broken","Tue Jun 11 13:27:18 GMT 2024","Tue Jun 11 13:27:18 GMT 2024","277","","com.qaguru.tests.RegistrationWithFakerTests","","com.qaguru.tests.RegistrationWithFakerTests","successTest","successTest()",""
"broken","Tue Jun 11 13:27:16 GMT 2024","Tue Jun 11 13:27:16 GMT 2024","202","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","checkTranslationOfHeader","checkTranslationOfHeader(String, String) При установленном языке French текст заголовка - Jetons",""
"broken","Tue Jun 11 13:27:15 GMT 2024","Tue Jun 11 13:27:16 GMT 2024","208","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","checkTranslationOfHeader","checkTranslationOfHeader(String, String) При установленном языке English текст заголовка - Tokens",""
"broken","Tue Jun 11 13:27:15 GMT 2024","Tue Jun 11 13:27:15 GMT 2024","207","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","noSyntheticsInSearchResults","noSyntheticsInSearchResults(String) При переключении ползунка Show only synthetic tokens в результатах не отображается токен pswap",""
"broken","Tue Jun 11 13:27:18 GMT 2024","Tue Jun 11 13:27:18 GMT 2024","204","","com.qaguru.tests.RegistrationWithTestDataTests","","com.qaguru.tests.RegistrationWithTestDataTests","successTest","successTest()",""
"broken","Tue Jun 11 13:27:18 GMT 2024","Tue Jun 11 13:27:18 GMT 2024","200","","com.qaguru.tests.SelenideTests2","","com.qaguru.tests.SelenideTests2","guthubTest","guthubTest()",""
"passed","Tue Jun 11 13:27:12 GMT 2024","Tue Jun 11 13:27:12 GMT 2024","2","","com.qaguru.allure.LabelsTest","","com.qaguru.allure.LabelsTest","testStaticLabels","Создание Issue для авторизованного пользователя31",""
"broken","Tue Jun 11 13:27:19 GMT 2024","Tue Jun 11 13:27:20 GMT 2024","206","","com.qaguru.tests.TextboxPageObjectsTests","","com.qaguru.tests.TextboxPageObjectsTests","successTest","successTest()",""
"broken","Tue Jun 11 13:27:16 GMT 2024","Tue Jun 11 13:27:16 GMT 2024","204","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","searchResultsShouldContainExpectedTokenName","searchResultsShouldContainExpectedTokenName(String, String) При поиске по слову val выдает результат с текстом SORA Validator Token",""
"broken","Tue Jun 11 13:27:19 GMT 2024","Tue Jun 11 13:27:19 GMT 2024","205","","com.qaguru.tests.SelenideWebTest","","com.qaguru.tests.SelenideWebTest","selenideSideShouldDisplayCorrectButtons","selenideSideShouldDisplayCorrectButtons(Language, List) [1] EN, [Quick start, Docs, FAQ, Blog, Javadoc, Users, Quotes]",""
"broken","Tue Jun 11 13:27:19 GMT 2024","Tue Jun 11 13:27:19 GMT 2024","202","","com.qaguru.tests.StudentRegistrationTests","","com.qaguru.tests.StudentRegistrationTests","successTest","successTest()",""
"broken","Tue Jun 11 13:27:14 GMT 2024","Tue Jun 11 13:27:15 GMT 2024","206","","com.qaguru.tests.GithubSelenideTests","","com.qaguru.tests.GithubSelenideTests","successTest","successTest()",""
"broken","Tue Jun 11 13:27:12 GMT 2024","Tue Jun 11 13:27:12 GMT 2024","257","","com.qaguru.allure.AttachmentsTest","","com.qaguru.allure.AttachmentsTest","testAnnotatedAttachments","testAnnotatedAttachments()",""
"broken","Tue Jun 11 13:27:16 GMT 2024","Tue Jun 11 13:27:16 GMT 2024","207","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","checkTranslationOfHeader","checkTranslationOfHeader(String, String) При установленном языке Armenian текст заголовка - Նշաններ",""
"broken","Tue Jun 11 13:27:18 GMT 2024","Tue Jun 11 13:27:19 GMT 2024","203","","com.qaguru.tests.SelenideTests2","","com.qaguru.tests.SelenideTests2","herokuappTest","herokuappTest()",""
"broken","Tue Jun 11 13:27:13 GMT 2024","Tue Jun 11 13:27:13 GMT 2024","206","","com.qaguru.allure.hw.IssuesLambdaStepsTest","","com.qaguru.allure.hw.IssuesLambdaStepsTest","testLambdaStep","Проверить, что в репозитории есть  'Issue_created_to_test_allure_reports'",""
"broken","Tue Jun 11 13:27:17 GMT 2024","Tue Jun 11 13:27:17 GMT 2024","202","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","searchResultsShouldContainExpectedTokenName","searchResultsShouldContainExpectedTokenName(String, String) При поиске по слову XSTUSD выдает результат с текстом SORA Synthetic USD",""
"broken","Tue Jun 11 13:27:13 GMT 2024","Tue Jun 11 13:27:13 GMT 2024","206","","com.qaguru.allure.hw.IssuesSelenideTest","","com.qaguru.allure.hw.IssuesSelenideTest","testIssueSearch","Проверить, что в репозитории есть  'Issue_created_to_test_allure_reports'",""
"broken","Tue Jun 11 13:27:15 GMT 2024","Tue Jun 11 13:27:15 GMT 2024","203","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","noSyntheticsInSearchResults","noSyntheticsInSearchResults(String) При переключении ползунка Show only synthetic tokens в результатах не отображается токен xor",""
"passed","Tue Jun 11 13:27:10 GMT 2024","Tue Jun 11 13:27:10 GMT 2024","3","","com.example.DemoJUitTest","","com.example.DemoJUitTest","FirstTest","FirstTest()",""
"broken","Tue Jun 11 13:27:17 GMT 2024","Tue Jun 11 13:27:17 GMT 2024","202","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","searchResultsShouldContainExpectedTokenName","searchResultsShouldContainExpectedTokenName(String, String) При поиске по слову pswap выдает результат с текстом Polkaswap",""
"broken","Tue Jun 11 13:27:14 GMT 2024","Tue Jun 11 13:27:14 GMT 2024","212","","com.qaguru.tests.DuckDuckGoWebTest","","com.qaguru.tests.DuckDuckGoWebTest","searchResultsShouldNotBeEmpty","searchResultsShouldNotBeEmpty(String) Не пустой список карточек в поисковом запросе selenide",""
"broken","Tue Jun 11 13:27:15 GMT 2024","Tue Jun 11 13:27:15 GMT 2024","205","","com.qaguru.tests.PolkaswapWebTest","","com.qaguru.tests.PolkaswapWebTest","noSyntheticsInSearchResults","noSyntheticsInSearchResults(String) При переключении ползунка Show only synthetic tokens в результатах не отображается токен val",""
"broken","Tue Jun 11 13:27:14 GMT 2024","Tue Jun 11 13:27:14 GMT 2024","212","","com.qaguru.tests.DuckDuckGoWebTest","","com.qaguru.tests.DuckDuckGoWebTest","searchResultsShouldNotBeEmpty","searchResultsShouldNotBeEmpty(String) Не пустой список карточек в поисковом запросе JUnit 5",""
"broken","Tue Jun 11 13:27:19 GMT 2024","Tue Jun 11 13:27:19 GMT 2024","224","","com.qaguru.tests.SelenideWebTest","","com.qaguru.tests.SelenideWebTest","selenideSideShouldContainCorrectText","selenideSideShouldContainCorrectText(Language) [1] RU",""
